Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,timeframe,class
0.00096763,0.49886,0.088751,1.2285,8.0193,0.084625,0.0024315,0.99753,1.0152,0.49763,0.0024315,0.0062594,0.058344,0.0024315,2637.1,0.13841,2.0046,0.0024315,0.0020546,19.778,0.48655,0.030366,0.00081763,0.10759,0.49763,0.13548,0.2605,0.16976,5.168,0.38296,0.0020546,121.63,3.0008,0.060872,0.030366,1.2058,3.7418,0.60802,0.025659,0.11785,0.16911,0.025659,133.06,113.28,0.015089,1.0634,20.08,-0.03625,-0.03063,0.95661,0.38846,0.33324,0.95187,1.163,13065.0,0.015003,0.0019445,0.985,0.22185,18.455,3.222,119.81,3.0465,2.2638,3,0
0.11756,0.54918,0.37761,3.352,171.68,0.23268,0.15032,0.81693,1.2539,0.44864,0.15032,0.93626,0.26932,0.15032,994.13,0.36716,1.8209,0.15032,0.20078,56.503,1.081,0.14648,0.15702,0.295,0.44864,0.3075,2.4533,0.81764,4.1759,0.43513,0.20078,98.151,3.7188,0.26672,0.14648,0.76714,1.0866,0.83727,0.19565,1.4007,0.091284,0.19565,152.74,96.235,1.0143,2.6301,70.851,0.095159,0.1271,0.97995,0.16055,0.26891,0.97143,1.8129,5661.8,0.20252,0.26203,0.79748,0.86624,6.4599,3.7928,78.274,4.6631,1.6211,2,0
0.012705,0.21948,0.21692,2.2101,94.336,0.0,0.012705,3.5562,0.867,0.78052,0.01387,0.070876,0.088731,0.012705,1041.4,0.3505,4.5562,0.012705,0.014654,40.925,1.0491,9.9942e-05,0.014654,,0.74071,0.3505,0.085808,0.35924,4.9542,0.23835,0.033624,140.29,2.6017,2.1249,0.024088,0.867,,0.78052,0.027783,0.1515,0.11374,0.00011527,155.35,114.43,0.1307,1.6678,76.079,-0.064125,-0.073962,1.805,0.17926,0.38436,1.2926,1.2926,19521.0,0.46207,0.016278,0.54029,0.0,8.9188,3.1897,75.466,4.8366,1.4358,4,0
0.46179,0.21354,0.7055,5.516,106.09,0.0,0.61387,3.6829,2.9493,0.78646,0.64018,3.9295,0.21848,0.61387,120.96,3.0175,4.6829,0.61387,0.20814,1.3174,1.2229,0.58686,0.15658,0.89866,0.70559,2.3053,22.307,5.1022,2.7998,-0.12057,0.20814,24.157,15.11,11.054,0.58882,2.9493,,0.78646,0.19965,3.6958,0.01153,0.19898,35.191,33.874,43.38,5.4479,1.6461,0.55635,0.18864,4.0353,0.15622,0.066182,5.6876,5.6876,444.97,0.19965,0.58718,0.79557,0.0,277.05,10.775,19.334,18.879,21.329,5,0
0.026274,0.48041,-0.095932,0.77846,-35.07,-0.045453,0.026274,1.0816,1.8211,0.51959,0.030591,0.060678,0.034355,0.026274,2802.7,0.13023,2.0816,0.026274,0.014427,18.236,,0.030573,0.014427,0.026274,0.49398,0.13023,7.0818,-0.14471,3.4712,0.19252,0.01624,80.843,4.5149,4.0695,-0.1339,1.8211,5.2921,0.5661,-0.073525,0.29978,0.2395,0.016788,41.543,23.307,0.28878,0.56834,16.987,-0.005718,-0.00314,0.70166,0.43301,0.22149,0.7838,0.85395,-283.9,-0.073524,0.050567,0.98679,0.089499,20.016,15.661,86.787,4.2057,2.7471,1,0
0.1733,0.55635,0.30858,1.5698,-6.3883,0.45359,0.1733,0.76191,1.0772,0.42389,0.1733,0.32001,0.072527,0.1733,1098.1,0.33238,1.7974,0.1733,0.067971,48.993,1.2088,0.18511,0.067971,0.45359,0.42389,0.33238,0.78209,2.059,4.075,0.21293,0.067971,83.514,4.3705,0.33273,0.18511,2.5521,34.339,0.43868,0.072602,0.039845,0.092975,0.072602,118.61,69.619,0.50638,0.93784,52.777,0.17349,0.068046,1.5281,0.54156,0.22881,2.8284,2.9271,3667.8,0.071695,0.40884,0.92831,0.034892,7.45,5.2428,77.527,4.7081,17.013,1,0
0.24228,0.48676,0.095119,1.2544,-6.3604,0.0,0.24228,1.0544,1.7111,0.51324,0.25243,0.64799,0.18721,0.24228,554.63,0.6581,2.0544,0.24228,0.14159,24.721,0.94002,0.2477,0.14159,0.44306,0.2318,0.6581,24.407,0.17914,3.9847,0.23833,0.14655,89.318,4.0865,3.139,0.18315,1.7111,14.939,0.53687,0.10704,0.22416,0.049808,0.14476,82.169,57.449,2.0906,0.94445,27.684,0.16964,0.099142,0.96353,0.37389,0.24471,0.96657,1.0111,918.29,0.10704,0.47206,0.86402,0.046056,14.765,6.3535,79.757,4.5764,3.2225,3,0
0.004758,0.43685,0.17754,1.488,-16.802,0.0,0.004758,1.2891,1.4258,0.56315,0.018678,0.013078,0.0050757,0.004758,22033.0,0.016566,2.2891,0.004758,0.0033372,60.452,0.56908,0.0,0.0033372,0.36223,0.3171,0.016566,0.0,0.38712,4.655,0.20589,0.015972,105.58,3.4572,2.8793,0.025287,1.4258,10.15,0.59323,0.017736,0.39386,5.8745,0.0,101.91,41.457,0.02015,0.83896,68.522,-0.0024788,-0.0017386,1.2393,0.36383,0.28925,1.2279,1.2935,8021.6,0.11778,0.0084489,0.90663,0.053401,6.0379,8.8042,93.142,3.9187,3.1088,3,0
0.36559,0.27659,0.29542,2.44,56.809,0.55174,0.45286,2.5291,1.2558,0.69953,0.45286,2.2075,0.28189,0.45286,184.28,1.9807,3.6155,0.45286,0.23302,12.186,1.3081,0.45857,0.18811,0.67827,0.69953,1.6652,2.963,0.59151,4.1668,0.097623,0.23302,48.383,7.544,1.6579,0.45857,2.0236,6.0986,0.77097,0.23595,0.42973,0.016427,0.23595,77.454,65.268,5.6344,2.1237,15.303,0.36358,0.18708,1.8098,0.20515,0.13256,1.4007,1.5437,4337.1,0.20367,0.52262,0.79633,0.10212,29.952,5.5924,38.529,9.4735,3.8914,1,0
-0.041982,0.4006,0.58757,2.5565,50.96,0.0,-0.041982,1.4963,3.6048,0.5994,-0.040169,-0.11121,0.0074349,-0.041982,5455.7,0.066903,2.4963,-0.041982,-0.011646,6.4902,1.0621,-0.040416,-0.011646,0.43992,0.37441,0.066903,-22.29,16.823,2.3554,0.040632,-0.011143,37.624,9.7011,9.1418,-0.057401,3.6048,,0.5994,-0.015923,0.7124,0.47073,-0.011212,70.487,63.997,-0.65497,2.3867,6.3884,-0.1092,-0.030293,2.4091,0.3775,0.10308,17.161,17.161,133.19,-0.015923,-0.070039,1.0116,0.0,56.239,5.7034,38.224,9.5491,103.21,4,0
0.0052139,0.71843,0.17109,1.3599,-18.354,0.0,0.0052139,0.39193,2.4456,0.28157,0.048115,0.010967,0.024787,0.0052139,4325.8,0.084377,1.3919,0.0052139,0.0021319,42.62,0.74386,0.048113,0.0021319,0.062467,0.15414,0.084377,1.1215,0.48399,3.0087,0.29119,0.01838,71.333,5.1169,3.386,0.013049,2.4456,1.5,0.52219,0.0053357,0.027354,0.23134,0.019673,94.546,51.927,0.018258,0.75921,42.848,-0.007292,-0.0029817,0.89987,0.4754,0.19543,0.79651,1.4772,174.54,0.0053357,0.018517,0.99791,0.85456,8.5641,7.0292,70.952,5.1443,6.9181,4,0
0.057107,0.29523,0.70074,3.3735,47.909,0.0,0.076936,2.3872,2.6597,0.70477,0.086607,0.2606,0.031957,0.076936,1267.8,0.2879,3.3872,0.076936,0.028927,48.565,,0.068842,0.021471,0.076936,0.63205,0.22074,7.1184,173.67,2.8416,-0.012498,0.028927,41.583,8.7776,8.7776,0.068287,2.6597,,0.70477,0.025675,1.123,0.12797,0.025883,91.183,42.618,0.16137,2.1748,49.845,0.060781,0.022853,3.3735,0.29523,0.11393,174.67,174.67,486.63,0.025675,0.081029,0.97128,0.0,7.5156,8.5644,40.516,9.0089,659.18,2,0
-0.20493,1.107,-1.0047,0.092382,-1342.7,0.0139,-0.2047,-0.096681,0.067199,-0.10703,-0.20408,-0.18492,-3.0247,-0.2047,-1987.9,-0.18361,0.90332,-0.2047,-3.0462,0.0,,-0.20421,-3.0496,-0.2047,-0.19103,-0.18381,-326.76,-1.1192,2.7747,15.313,-3.0458,1488.7,0.24519,0.24518,-0.20422,0.067199,,-0.10703,-3.039,0.072489,-0.18199,-3.0389,119.61,119.61,,0.092382,0.0,-0.20566,-3.0604,0.092379,1.107,4.0785,-0.11922,-0.11922,-598.05,-3.039,1.9147,4.0397,0.0,,3.0516,6012.7,0.060705,0.074854,2,0
-0.04462,0.23077,0.76923,4.3333,41.92,-1.4406,-0.027201,3.3333,6.8138,0.76923,-0.007055,-0.11787,0.062773,-0.027201,196.93,1.8535,4.3333,-0.027201,-0.003992,0.0,1.3317,-0.007091,-0.006548,-0.80687,-1.049,1.778,-0.35199,,1.4393,-0.025906,-0.003992,12.18,29.968,29.968,-0.10186,6.8138,,0.76923,-0.014949,1.8382,0.017177,-0.001041,30.844,30.844,,4.3333,0.0,-0.46202,-0.067806,4.3333,0.23077,0.033369,,,21.153,-0.014949,-0.058006,1.0039,0.0,,11.834,12.362,29.526,,5,0
0.28179,0.026649,0.49614,19.618,426.66,0.0,0.28179,36.525,0.60283,0.97335,0.2818,10.574,0.48231,0.28179,33.455,10.91,37.525,0.28179,0.46745,52.619,0.84014,0.26457,0.46745,1.05,0.89658,10.91,119880.0,1.0397,4.1877,-0.036865,0.46746,27.737,13.159,13.159,0.25214,0.60283,,0.97335,0.41826,1.9923,0.0032477,0.43887,284.39,231.77,3.2426,16.356,90.452,0.25561,0.42402,19.618,0.026649,0.075991,2.0397,2.0397,7643.7,0.41826,0.28951,0.55987,0.0,6.9366,1.5748,16.136,22.621,1.2632,3,0
0.2288,0.31897,0.14964,1.5582,127.58,0.0,0.2288,2.1351,3.1161,0.68103,0.25652,0.85352,0.073423,0.2288,508.86,0.7173,3.1351,0.2288,0.073423,7.4178,1.1724,0.25578,0.073423,0.30371,0.66803,0.7173,9.2256,0.25697,3.5851,0.097144,0.078149,52.527,6.9505,5.8412,0.24112,3.1161,6.9607,0.73194,0.077379,0.079543,0.041568,0.082082,46.428,39.01,3.6128,1.322,12.406,0.25578,0.082082,1.3095,0.26806,0.14387,1.1695,1.257,575.57,0.40224,0.33596,0.60681,0.074755,49.206,9.3565,31.399,11.625,5.3514,1,0
0.053054,0.043508,0.47752,11.976,156.11,0.15045,0.054727,18.86,1.0665,0.82057,0.054727,1.2579,0.10697,0.054727,176.7,2.0656,22.984,0.054727,0.065139,63.552,1.0655,0.044459,0.063148,0.17975,0.82057,2.0272,0.56437,0.99698,4.7555,-0.30244,0.065139,20.159,18.106,1.0219,0.044459,0.89944,,0.82057,0.052917,6.9524,0.017969,0.052917,94.946,31.394,0.36268,8.6133,67.778,0.0093165,0.011089,11.976,0.043508,0.055229,1.7132,1.7132,27198.0,0.06236,0.064656,0.93764,0.0,5.7434,11.626,18.902,19.311,1.7541,3,0
0.041806,0.04228,0.34236,9.0975,210.37,0.0,0.05235,22.652,0.7009,0.95772,0.090452,1.2382,0.22447,0.05235,98.086,3.7212,23.652,0.05235,0.07469,16.512,1.0036,0.082222,0.059646,0.39204,0.8696,3.4718,2.1579,0.55636,3.356,-0.37415,0.076148,24.912,14.651,14.651,0.081443,0.7009,,0.95772,0.1162,7.4395,0.0075283,0.11731,36.506,19.993,1.3184,8.3475,18.683,-0.022762,-0.032475,9.0975,0.04228,0.068253,1.5564,1.5564,777.07,0.1162,0.043651,0.92627,0.0,22.105,18.256,22.018,16.578,1.139,4,0
0.36999,0.22706,0.73902,4.2547,69.628,0.0,0.44791,3.4041,4.016,0.77294,0.53462,1.9726,0.11464,0.44791,180.01,2.0277,4.4041,0.44791,0.11153,4.9419,0.84898,0.46412,0.092128,0.49209,0.76872,1.6845,5.3521,21.786,4.1152,-0.0071399,0.11153,23.343,15.636,15.636,0.46563,4.016,,0.77294,0.11594,1.1279,0.01588,0.11557,64.526,59.584,6.8044,4.0153,5.59,0.45162,0.11245,4.2547,0.22706,0.063953,22.786,22.786,9636.2,0.11594,0.47868,0.8905,0.0,73.858,6.1258,20.636,17.687,118.39,3,0
0.17453,0.22205,0.22458,2.0114,40.805,0.16099,0.17453,3.4612,1.0025,0.76858,0.17453,0.78599,0.12244,0.17453,365.71,0.99805,4.5034,0.17453,0.096422,4.2966,1.1187,0.17359,0.096422,0.16099,0.76858,0.99805,0.96145,0.40585,4.2784,0.093834,0.096422,44.89,8.1311,0.78176,0.17359,2.0208,,0.76858,0.095903,0.25294,0.033081,0.095903,78.738,74.441,8.1912,1.9154,4.3074,0.1265,0.069888,2.0114,0.22205,0.12299,1.3889,1.3889,4263.6,0.002514,0.22708,0.99749,0.0,84.951,4.9032,44.777,8.1516,3.271,1,0
0.008132,0.81611,0.16344,1.2003,-77.727,0.0,0.013234,0.22533,2.1518,0.18389,0.041853,0.016216,0.009753,0.013234,14194.0,0.025715,1.2253,0.013234,0.00615,102.49,1.1214,0.041849,0.003779,0.028953,0.12527,0.019464,1.4623,7.9901,3.232,0.37904,0.012737,140.98,2.589,2.589,0.038918,2.1518,,0.18389,0.018086,0.017458,0.54844,0.019448,163.74,61.251,0.013459,0.45992,104.37,0.034096,0.015845,1.2003,0.81611,0.38625,8.9901,8.9901,278.82,0.018086,0.044221,0.99388,0.0,3.5615,5.9591,138.43,2.6367,105.2,5,0
0.031007,0.55841,0.77663,6.2482,-43.622,0.0,0.038413,0.79079,0.8473,0.44159,0.038633,0.25958,0.069992,0.038413,3436.9,0.1062,1.7908,0.038413,0.045336,374.19,0.96088,0.038627,0.036595,0.082426,0.37155,0.092938,175.64,10.302,2.8536,0.60532,0.045595,67.04,5.4445,1.4428,0.041609,0.8473,0.13641,0.85202,0.049108,0.32864,0.31274,0.045588,377.36,3.168,0.035696,0.37834,0.049108,0.017735,0.020932,1.6558,0.14798,0.18367,5.8575,11.302,554.42,0.049108,0.070216,0.95526,0.92945,0.97545,115.21,63.748,5.7257,11.239,5,0
0.0098525,0.7496,-0.075916,0.83464,542.57,0.0,0.0098525,0.33404,3.4778,0.2504,0.038256,0.021461,0.045241,0.0098525,1739.0,0.2099,1.334,0.0098525,0.002833,10.48,0.98391,0.032502,0.002833,0.09754,0.10062,0.2099,1.1443,-0.12307,4.4447,0.20977,0.0084093,47.871,7.6489,4.6845,-0.022559,3.4778,1.5814,0.42955,-0.0064868,0.076032,0.13882,0.0093457,36.551,26.071,0.098672,0.61713,10.379,-0.11498,-0.033062,0.51116,0.45908,0.13074,0.40594,0.69638,-2113.5,-0.0064868,0.039347,1.0179,0.71545,34.829,14.0,48.182,7.5755,5.6381,4,0
0.20665,2.045,-1.5395,0.24716,-61.629,-4.6377,0.2625,-0.51099,9.4807,-1.045,0.36867,0.12836,0.039029,0.2625,2017.2,0.18094,0.489,0.2625,0.027688,0.35808,0.8577,0.36867,0.021797,0.54072,-1.7234,0.15363,3.4724,-3.1129,2.1685,0.20742,0.035166,80.735,4.521,4.521,0.23548,9.4807,,-1.045,0.024838,0.045934,0.14315,0.038887,15.842,15.484,22.218,0.24261,0.36721,0.26115,0.027545,0.24716,2.045,0.22119,-2.1129,-2.1129,-226.93,0.024838,-0.19776,0.9727,0.0,1019.3,23.573,78.73,4.6361,19.17,4,0
0.047945,1.273,-0.6426,0.4952,-364.06,-0.35566,0.047945,-0.21444,1.1338,-0.27298,0.050671,0.037664,0.042285,0.047945,9691.0,0.037664,0.78556,0.047945,0.042285,149.63,,0.047112,0.042285,0.047945,-0.30771,0.037664,17.285,-1.7385,3.1668,1.0967,0.042352,423.76,0.86135,0.86135,0.037371,1.1338,,-0.27298,0.03296,0.024302,0.90067,0.041551,192.97,43.333,0.10315,0.13005,154.73,0.047112,0.041551,0.4952,1.273,1.161,-0.73853,-0.73853,-943.53,0.03296,-0.17564,0.9582,0.0,2.4393,8.4231,409.79,0.8907,3.0676,2,0
0.27113,0.40321,0.32144,1.7989,19.982,0.90861,0.33988,1.2929,1.1539,0.52133,0.33988,0.84469,0.1371,0.33988,392.29,0.93043,2.4801,0.33988,0.12421,24.947,1.1066,0.36658,0.099084,1.1265,0.52133,0.75994,1.5458,1.1638,4.9348,0.14366,0.12421,61.931,5.8936,0.90916,0.36658,2.7455,641.58,0.52217,0.13396,0.036879,0.032987,0.13396,94.567,69.62,1.4497,1.334,28.786,0.3313,0.12107,1.7951,0.40237,0.16967,1.8876,1.8906,27662.0,0.13338,0.52008,0.86662,0.001605,14.631,5.2427,53.671,6.8007,9.9078,1,0
0.26108,0.1362,0.70254,6.1583,247.7,0.68687,0.32243,6.3171,1.3581,0.86037,0.32243,2.3674,0.28796,0.32243,142.77,2.5566,7.3424,0.32243,0.26664,32.423,1.1596,0.32268,0.21591,0.84689,0.86037,2.1062,3.6241,4.3565,4.4863,0.014036,0.26664,55.832,6.5375,2.3692,0.32268,1.2152,,0.86037,0.26685,0.87717,0.01285,0.26685,217.11,184.69,2.4306,5.3696,44.033,0.29691,0.24554,6.1583,0.1362,0.15296,5.3352,5.3352,21524.0,0.26367,0.30345,0.73633,0.0,11.257,1.9763,41.111,8.8784,7.4984,2,0
-0.024353,0.61524,0.1801,1.3119,2898.7,0.0,-0.024712,0.62538,1.5758,0.38476,0.00069866,-0.042799,-0.0041364,-0.024712,-34451.0,-0.010595,1.6254,-0.024712,-0.015682,119.8,0.7611,0.00037456,-0.015454,0.081455,0.3064,-0.010011,0.01474,0.74263,3.9355,0.38995,-0.00064881,133.22,2.7409,2.5723,-0.006158,1.5758,,0.38476,-0.0039078,0.0073845,1.1045,0.00023769,174.46,54.666,-0.047085,0.41614,119.29,-0.017819,-0.011308,1.2312,0.57739,0.36484,1.5866,1.5866,1552.6,-0.0039078,-0.063294,1.0204,0.0,3.0468,6.6769,133.74,2.7292,6.498,2,0
0.063717,0.53555,-0.053676,0.88385,-2860.3,0.048106,0.078662,0.86723,4.0569,0.46445,0.098155,0.17021,0.032463,0.078662,1484.3,0.24591,1.8672,0.078662,0.01939,1.2131,1.0095,0.09798,0.015706,0.13735,0.33097,0.21801,5.0266,-0.090741,3.3517,0.11904,0.024081,42.608,8.5765,7.4008,0.097983,4.0569,5.3803,0.53786,0.024152,0.48895,0.11821,0.024152,16.42,15.206,4.7257,0.85468,1.2416,0.044943,0.011078,0.7627,0.46214,0.1166,0.78515,0.90926,-120.64,0.024152,0.13719,0.9818,0.15806,300.89,24.003,41.579,8.7784,6.8582,2,0
-0.0136,0.43094,0.75947,7.1052,362.49,0.0,-0.0136,1.3205,0.9328,0.56906,-0.0067813,-0.10933,0.069161,-0.0136,2438.2,0.1497,2.3205,-0.0136,-0.01458,158.42,0.70733,0.0,-0.01458,0.20779,0.2532,0.1497,0.0,6.5398,3.6818,0.04488,-0.02916,108.11,3.3761,0.97455,0.0050472,0.9328,,0.56906,0.0054108,3.2112,0.1839,0.0,189.54,31.127,-0.033593,3.8507,351.85,-0.078113,-0.08374,2.051,0.1244,0.2962,4.9001,4.9001,3650.0,0.54977,-0.023899,0.45822,0.0,2.3041,11.726,48.676,7.4986,8.0323,3,0
0.001273,2.2765,-1.8537,0.15133,-864.62,0.001273,0.001273,-0.73295,0.96249,-1.6685,0.001273,0.00058278,0.055428,0.001273,17712.0,0.020607,0.43927,0.001273,0.001504,64.039,1.1413,0.0087309,0.001504,0.001273,-1.6685,0.020607,,-2.769,3.4442,2.6859,0.001504,906.65,0.40258,0.0038353,0.0087309,0.8945,1.9745,-1.5764,0.010316,0.0015113,1.3765,0.010316,141.12,77.084,0.0085725,0.083343,61.637,-0.036909,-0.043608,0.1452,2.1843,2.484,-2.4924,-2.3547,-5155.1,-0.038973,-0.00076291,1.039,-0.055255,5.6997,4.7351,941.98,0.38748,1.2643,4,1
0.045377,0.36139,0.1704,1.6678,-24.447,0.2192,0.060471,1.7471,1.1097,0.6314,0.060471,0.23699,0.096814,0.060471,1189.7,0.30679,2.7671,0.060471,0.052804,73.78,1.1631,0.075663,0.039623,0.28128,0.6314,0.26502,0.73315,0.29663,4.7535,0.31261,0.052804,90.244,4.0446,0.20937,0.075663,1.1525,1.8269,0.73763,0.06607,0.035154,0.094249,0.06607,132.78,58.996,0.19602,0.76059,81.871,0.025263,0.02206,1.1775,0.25516,0.24724,1.0991,1.2841,9659.5,0.098823,0.071867,0.90118,0.16825,4.9471,6.1868,81.326,4.4881,1.9936,5,0
0.047925,0.46557,0.17708,1.4716,2.8294,0.061324,0.073333,1.0195,1.0315,0.47467,0.073333,0.19529,0.049978,0.073333,1207.0,0.30241,2.1479,0.073333,0.026031,20.065,1.1975,0.076231,0.017012,0.09519,0.47467,0.24784,0.27911,0.39577,5.0129,0.10493,0.026031,50.182,7.2735,0.16374,0.076231,2.8471,4.4156,0.56474,0.02706,0.45604,0.10652,0.02706,49.407,29.342,0.30946,1.0591,20.696,0.008768,0.003112,1.1869,0.3755,0.13749,1.0609,1.2622,18240.0,0.030509,0.10097,0.96949,0.18975,18.191,12.44,48.651,7.5024,6.2964,1,0
0.67049,0.42628,0.54977,2.2913,41.808,0.0,0.67049,1.3459,3.7742,0.57372,0.67049,1.5748,0.18863,0.67049,218.55,1.6701,2.3459,0.67049,0.17765,14.463,1.807,0.66352,0.17765,0.90813,0.21532,1.6701,,22.479,2.4456,-0.026037,0.17765,46.843,7.7921,7.7826,0.45664,3.7742,,0.57372,0.12099,1.2784,0.020156,0.1758,41.705,27.241,4.4832,1.94,16.454,0.62206,0.16482,2.2885,0.42577,0.12834,23.458,23.458,153.4,0.12099,1.1687,0.83188,0.0,25.236,13.399,41.175,8.8646,154.32,3,0
0.0,0.73125,-0.040823,0.88615,-56.522,0.0,0.026728,0.38781,0.80942,0.28359,0.11781,0.074543,0.081043,0.026728,4068.9,0.089706,1.3675,0.026728,0.033022,25.341,,0.11668,0.0,0.026728,0.24679,0.053154,1.281,-0.059835,4.8286,0.84516,0.069188,188.01,1.9414,0.95195,0.1133,0.80942,0.71506,0.64935,0.13998,0.14876,0.15671,0.14415,119.23,93.889,0.0,0.72942,29.465,0.077808,0.096129,0.43451,0.35856,0.51509,0.41566,0.95176,-2751.3,0.13998,0.0,0.96733,1.2898,14.404,3.8876,161.69,2.2574,1.1864,2,0
0.17488,0.39737,0.88449,30.29,242.49,0.0,0.17488,1.5166,0.49913,0.60263,0.17494,5.7911,0.39183,0.17488,741.6,0.49218,2.5166,0.17488,0.35036,513.16,0.78056,0.0,0.35036,0.4476,0.48369,0.49218,0.0,10.368,3.9332,0.58231,0.70072,39.068,9.3427,0.70999,0.011041,0.49913,,0.60263,0.02212,3.7546,0.63993,0.0,585.97,72.813,0.2492,7.052,907.87,-0.020698,-0.041469,2.3019,0.030197,0.10703,7.0642,7.0642,7584.3,0.43477,0.29019,0.55761,0.0,0.71128,5.0129,22.082,16.529,5.8509,3,0
0.10055,0.43148,0.041631,1.1959,-17.423,0.094399,0.073555,1.3176,1.1039,0.56852,0.073555,0.34612,0.12032,0.073555,1258.7,0.28998,2.3176,0.073555,0.070734,28.352,1.1913,0.090277,0.09669,0.067408,0.56852,0.35253,0.95839,0.055816,4.4899,0.41134,0.070734,82.345,4.4325,0.20922,0.090277,1.049,0.79173,0.78749,0.086815,0.036214,0.10001,0.086815,86.503,58.151,1.2448,0.81581,31.299,0.03871,0.037225,0.58899,0.21251,0.2256,0.76223,1.0558,1286.2,0.094157,0.17686,0.90584,0.38517,12.874,6.2767,74.592,4.8933,1.3942,4,0
0.059138,0.53326,0.2525,1.7969,2.1295,0.0,0.059138,0.87526,2.2149,0.46674,0.072997,0.18664,0.048462,0.059138,1813.3,0.20129,1.8753,0.059138,0.0267,38.909,1.0372,0.072998,0.0267,0.18708,0.22594,0.20129,5.2669,0.58631,3.6041,0.23354,0.032958,51.534,7.0827,4.2084,-0.029296,2.2149,1.5399,0.68315,-0.013227,0.061202,0.14666,0.032958,90.629,51.72,0.25047,1.0517,38.401,0.024797,0.011196,1.0677,0.31685,0.14119,1.0838,1.5863,1014.6,-0.013227,0.1267,0.97455,0.46365,9.3809,7.0572,52.215,6.9903,5.1431,4,0
0.03737,0.59643,-0.13103,0.75184,-91.481,0.085796,0.050128,0.67665,1.0857,0.40357,0.050128,0.094936,0.086484,0.050128,2352.3,0.15517,1.6766,0.050128,0.046843,34.939,1.1895,0.091006,0.034921,0.11679,0.40357,0.13378,0.92331,-0.2173,4.2744,0.52854,0.046843,195.53,1.8667,0.15258,0.091006,1.0814,4.3054,0.47199,0.085043,0.07017,0.14696,0.085043,122.77,87.828,0.36482,0.55784,37.933,0.048586,0.045403,0.6656,0.52801,0.5357,0.66925,0.7827,-2465.0,0.078933,0.092597,0.92107,0.16952,10.447,4.1559,180.1,2.0267,1.7746,2,0
0.086602,0.39143,0.22478,1.6799,43.099,0.0,0.086602,1.5547,1.4099,0.60857,0.086602,0.26193,0.096875,0.086602,1046.1,0.34892,2.5547,0.086602,0.061426,27.497,1.3789,0.0,0.061426,0.32925,0.60775,0.34892,,0.50559,5.3924,0.26179,0.13773,118.04,3.0923,2.6119,0.010524,1.4099,12.332,0.64499,0.0074644,0.074123,0.26107,0.0,137.45,109.95,0.81537,1.3586,37.918,-0.049978,-0.035449,1.4189,0.33063,0.32338,1.3688,1.4507,55483.0,0.27482,0.14231,0.72722,0.059856,13.274,3.3197,85.596,4.2642,3.1711,4,0
0.037428,0.51502,0.038416,1.1283,-40.556,0.28216,0.046699,0.94166,1.0879,0.48498,0.068516,0.15602,0.070821,0.046699,2439.8,0.1496,1.9417,0.046699,0.042925,36.086,1.1587,0.055254,0.034403,0.051149,0.41584,0.1316,2.5326,0.058007,5.5343,0.4734,0.042925,117.9,3.1167,1.8114,0.1613,1.0879,1.0671,0.70068,0.14826,0.10633,0.20055,0.050788,102.63,66.547,0.34797,0.769,42.083,0.024905,0.022893,0.65578,0.29932,0.32085,0.73231,1.058,1.1283,0.14826,0.0,0.86152,0.44476,10.115,5.4848,100.42,3.6346,1.6427,4,0
0.082063,0.73815,0.24133,1.3269,-123.25,-0.073478,0.094538,0.35474,1.1967,0.26185,0.10269,0.12807,0.081186,0.094538,2773.1,0.13162,1.3547,0.094538,0.078999,86.255,1.866,0.10071,0.068574,0.090762,0.25371,0.11472,12.349,11.761,4.0891,0.54808,0.085814,246.24,1.4823,1.4823,0.10255,1.1967,,0.26185,0.085697,0.56154,0.23812,0.084159,172.32,86.066,0.29018,0.94382,94.34,0.098095,0.081972,1.3269,0.73815,0.67464,12.761,12.761,2963.1,0.085697,0.3134,0.92114,0.0,4.2316,4.2409,225.14,1.6212,58.32,5,0
0.20377,0.77502,0.21257,1.2743,14.641,0.0,0.20377,0.29029,4.7953,0.22498,0.20718,0.26292,0.042585,0.20377,1385.3,0.26349,1.2903,0.20377,0.042493,1.9374,,0.20075,0.042493,0.20377,0.20377,0.26349,58.795,17.131,3.6734,0.14342,0.042493,61.479,5.937,5.937,0.19395,4.7953,,0.22498,0.040446,0.11265,0.12841,0.041864,68.527,66.59,8.0055,1.2414,2.0191,0.20031,0.041772,1.2743,0.77502,0.16843,18.131,18.131,1002.2,0.040446,0.90572,0.95846,0.0,188.39,5.4813,58.992,6.1873,386.45,3,0
